"date","away","home","doubleheader","name","team","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ab","h","rbi","r","id"
"2016-06-07","삼성","LG",0,"이병규","LG",1110,0,2000,0,0,7005,0,1011,2000,0,0,0,5,2,0,1,751
"2016-06-08","삼성","LG",0,"이병규","LG",3000,0,3000,3100,0,2000,0,1017,0,0,0,0,2,1,0,1,751
"2016-06-10","LG","한화",0,"이병규","LG",7301,0,1011,0,0,3000,0,7006,0,2000,0,0,4,1,0,0,751
"2016-06-11","LG","한화",0,"이병규","LG",1011,0,2000,0,0,2000,3100,0,7006,0,0,0,4,1,1,1,751
"2016-06-12","LG","한화",0,"이병규","LG",7202,0,1117,0,2000,0,0,3000,0,0,0,0,3,1,1,0,751
"2016-06-14","NC","LG",0,"이병규","LG",7100,0,2000,0,2000,0,7004,0,1019,0,0,0,5,1,0,0,751
"2016-06-16","NC","LG",0,"이병규","LG",0,1011,0,7101,0,7100,0,7005,0,0,0,0,4,1,0,0,751
"2016-06-17","기아","LG",0,"이병규","LG",2000,0,0,7301,0,7101,0,7100,0,0,0,0,4,0,1,0,751
"2016-06-18","기아","LG",0,"이병규","LG",0,7006,0,1011,0,1111,3000,0,0,0,0,0,3,2,0,1,751
"2016-06-19","기아","LG",0,"이병규","LG",7006,7006,0,0,2000,0,1019,0,1011,0,0,0,5,2,0,0,751
"2016-06-21","LG","SK",0,"이병규","LG",0,7101,2000,0,7100,0,2000,0,2000,0,0,0,5,0,0,0,751
"2016-06-22","LG","SK",0,"이병규","LG",0,3000,7104,0,0,7304,0,0,0,0,0,0,2,0,0,0,751
"2016-06-23","LG","SK",0,"이병규","LG",0,0,1116,0,7005,0,3000,0,0,0,0,0,2,1,0,0,751
"2016-06-24","넥센","LG",0,"이병규","LG",0,2000,7107,0,2000,0,0,0,0,0,0,0,3,0,0,0,751
"2016-06-25","넥센","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,0,2000,0,0,1,0,0,0,751
"2016-06-26","넥센","LG",0,"이병규","LG",0,3000,0,1018,0,7101,0,0,0,0,0,0,2,1,0,1,751
"2016-06-28","LG","기아",0,"이병규","LG",0,1011,0,0,2000,0,3000,0,1019,0,0,0,3,2,0,0,751
"2016-06-29","LG","기아",0,"이병규","LG",0,3100,0,0,2000,0,1019,2000,0,0,0,0,3,1,0,1,751
"2016-06-30","LG","기아",0,"이병규","LG",0,7003,0,1111,0,2000,0,7004,0,0,0,0,4,1,0,0,751
"2016-07-02","SK","LG",0,"이병규","LG",0,2000,0,3000,0,7214,0,0,3000,0,0,0,2,0,0,0,751
"2016-07-03","SK","LG",0,"이병규","LG",1011,0,3100,0,3000,0,1019,2000,0,0,0,0,3,2,0,1,751
"2016-07-05","LG","삼성",0,"이병규","LG",0,7107,0,0,1018,2000,0,7104,0,0,0,0,4,1,0,1,751
"2016-07-07","LG","삼성",0,"이병규","LG",0,70052000,0,0,7006,0,2000,0,7001,0,0,0,5,0,0,0,751
"2016-07-09","LG","롯데",0,"이병규","LG",0,0,0,0,0,0,7006,0,1019,0,2000,0,3,1,0,0,751
"2016-07-10","LG","롯데",0,"이병규","LG",7404,0,7005,0,0,7004,7100,0,1011,0,0,0,5,1,0,0,751
"2016-07-12","한화","LG",0,"이병규","LG",0,7005,0,2000,0,7101,0,3100,0,0,0,0,3,0,1,0,751
"2016-07-13","한화","LG",0,"이병규","LG",0,1018,0,3000,2000,0,0,1116,0,0,0,0,3,2,0,1,751
"2016-07-14","한화","LG",0,"이병규","LG",0,7006,0,3000,0,7101,0,2000,0,0,0,0,3,0,0,0,751
"2016-07-19","LG","넥센",0,"이병규","LG",2000,0,1011,0,6001,3000,1019,0,7104,0,0,0,5,2,2,1,751
"2016-07-20","LG","넥센",0,"이병규","LG",7101,0,0,7005,0,1300,0,3000,0,0,0,0,3,1,1,2,751
"2016-07-21","LG","넥센",0,"이병규","LG",7002,2000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,751
"2016-07-23","두산","LG",0,"이병규","LG",0,0,0,3000,0,0,1003,0,0,0,0,0,1,1,0,1,751
"2016-07-24","두산","LG",0,"이병규","LG",0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,751
"2016-07-26","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,0,7001,0,0,0,0,1,0,0,0,751
"2016-08-28","KT","LG",0,"이병규","LG",7005,0,0,7101,0,0,7304,7006,0,0,0,0,4,0,0,0,751
"2016-08-30","LG","롯데",0,"이병규","LG",0,0,7104,0,3000,0,7107,0,0,0,0,0,2,0,0,0,751
"2016-08-31","LG","롯데",0,"이병규","LG",0,0,0,0,0,0,0,7005,0,0,0,0,1,0,0,0,751
"2016-09-02","LG","한화",0,"이병규","LG",0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0,751
"2016-09-03","LG","KT",0,"이병규","LG",0,0,0,0,0,0,0,7002,0,0,0,0,1,0,0,0,751
"2016-09-06","넥센","LG",0,"이병규","LG",7004,0,0,1110,0,1019,0,0,0,0,0,0,3,2,1,1,751
"2016-09-07","넥센","LG",0,"이병규","LG",7402,0,7003,0,7100,0,1301,0,0,0,0,0,4,1,3,1,751
"2016-09-08","두산","LG",0,"이병규","LG",2000,0,0,2000,0,1012,0,0,0,0,0,0,3,1,0,0,751
"2016-09-09","두산","LG",0,"이병규","LG",0,0,0,0,0,7005,0,0,0,0,0,0,1,0,0,0,751
"2016-09-10","롯데","LG",0,"이병규","LG",0,7219,0,2000,2000,0,0,0,0,0,0,0,3,0,0,0,751
"2016-09-14","LG","NC",0,"이병규","LG",0,0,0,0,0,0,3000,1019,0,0,0,0,1,1,1,1,751
"2016-09-16","기아","LG",0,"이병규","LG",0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,751
"2016-09-20","LG","한화",0,"이병규","LG",0,1011,0,1111,0,7101,3000,0,0,0,0,0,3,2,1,1,751
"2016-09-21","NC","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,751
"2016-09-24","한화","LG",0,"이병규","LG",0,0,0,0,7006,0,0,0,0,0,0,0,1,0,0,0,751
"2016-09-27","LG","기아",0,"이병규","LG",0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,1,751
"2016-09-30","SK","LG",0,"이병규","LG",0,2000,0,7107,0,1017,0,0,0,0,0,0,3,1,0,0,751
"2016-10-01","SK","LG",0,"이병규","LG",0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751
"2016-10-03","LG","삼성",0,"이병규","LG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751
"2016-10-04","LG","삼성",0,"이병규","LG",0,0,0,0,0,0,2000,0,7101,0,0,0,2,0,0,0,751
"2016-10-06","LG","롯데",0,"이병규","LG",0,0,0,0,0,7001,0,0,0,0,0,0,1,0,0,0,751
"2016-10-08","두산","LG",0,"이병규","LG",0,6004,0,3000,0,5004,0,0,0,0,0,0,1,0,1,0,751
"2017-04-14","KT","LG",0,"이병규","LG",0,7005,0,0,7006,3000,0,7402,0,0,0,0,3,0,0,0,751
"2017-04-15","KT","LG",0,"이병규","LG",0,7101,0,2000,0,0,7001,0,0,3000,0,0,3,0,0,0,751
"2017-04-16","KT","LG",0,"이병규","LG",1201,0,7405,3000,0,0,1011,0,0,0,0,0,3,2,3,2,751
"2017-04-18","LG","한화",0,"이병규","LG",0,1012,0,1019,0,7402,0,2000,0,0,0,0,4,2,1,1,751
"2017-04-19","LG","한화",0,"이병규","LG",0,2000,0,0,7006,0,7006,0,2000,0,0,0,4,0,0,0,751
"2017-04-20","LG","한화",0,"이병규","LG",0,2000,7003,0,7004,0,0,7005,0,0,0,0,4,0,0,0,751
"2017-04-21","기아","LG",0,"이병규","LG",0,6001,0,7003,0,7100,0,7101,0,0,0,0,4,0,1,1,751
"2017-04-22","기아","LG",0,"이병규","LG",0,2000,0,7101,0,0,0,0,0,0,0,0,2,0,0,0,751
"2017-04-23","기아","LG",0,"이병규","LG",0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,751
"2017-04-25","SK","LG",0,"이병규","LG",0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,751
"2017-05-10","LG","삼성",0,"이병규","LG",0,2000,0,1011,0,7006,0,1017,1012,0,0,0,5,3,0,0,751
"2017-05-11","LG","삼성",0,"이병규","LG",0,2000,0,0,7102,2000,0,0,0,0,0,0,3,0,0,0,751
"2017-05-12","한화","LG",0,"이병규","LG",0,0,0,0,0,0,0,1011,2000,0,0,0,2,1,0,1,751
"2017-05-13","한화","LG",0,"이병규","LG",0,0,0,0,0,0,0,7107,0,0,0,0,1,0,0,0,751
"2017-05-16","LG","기아",0,"이병규","LG",7100,0,2000,0,0,0,0,0,0,0,0,0,2,0,0,0,751
"2017-05-18","LG","기아",0,"이병규","LG",0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,751
"2017-05-19","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,751
"2017-05-20","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751
"2017-05-21","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,0,1017,0,0,0,0,1,1,0,0,751
"2018-03-24","롯데","SK",0,"이병규","롯데",0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,751
"2018-03-25","롯데","SK",0,"이병규","롯데",0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,751
"2018-03-27","롯데","두산",0,"이병규","롯데",0,0,0,0,0,0,0,1019,0,0,0,0,1,1,0,0,751
"2018-03-28","롯데","두산",0,"이병규","롯데",0,0,0,0,0,0,0,7402,0,0,0,0,1,0,0,0,751
"2018-03-29","롯데","두산",0,"이병규","롯데",0,0,0,0,0,0,0,7006,0,0,0,0,1,0,0,0,751
"2018-03-30","NC","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,0,1304,0,0,0,1,1,1,1,751
"2018-03-31","NC","롯데",0,"이병규","롯데",7101,0,7005,0,1019,0,7201,0,0,0,0,0,4,1,2,0,751
"2018-04-01","NC","롯데",0,"이병규","롯데",0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0,751
"2018-04-03","롯데","한화",0,"이병규","롯데",0,0,0,3000,0,0,0,0,0,0,0,0,0,0,1,1,751
"2018-04-06","LG","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,751
"2018-04-08","LG","롯데",0,"이병규","롯데",0,0,0,0,0,0,1116,1019,0,0,0,0,2,2,0,1,751
"2018-04-10","넥센","롯데",0,"이병규","롯데",3000,0,1304,0,3100,0,3000,0,0,0,0,0,1,1,1,1,751
"2018-04-11","넥센","롯데",0,"이병규","롯데",7101,0,0,1017,5004,1117,0,0,0,0,0,0,3,2,2,2,751
"2018-04-12","넥센","롯데",0,"이병규","롯데",3000,0,2000,0,0,3000,7101,0,0,0,0,0,2,0,0,1,751
"2018-04-13","롯데","기아",0,"이병규","롯데",0,2000,0,2000,0,0,2000,3000,1301,0,0,0,4,1,3,1,751
"2018-04-17","삼성","롯데",0,"이병규","롯데",0,1011,0,3000,7107,0,3000,0,3000,0,0,0,2,1,0,0,751
"2018-04-18","삼성","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,3000,0,2000,0,7006,2,0,0,1,751
"2018-04-19","삼성","롯데",0,"이병규","롯데",7300,0,3000,0,0,7304,0,0,3000,0,0,0,2,0,0,0,751
"2018-04-20","SK","롯데",0,"이병규","롯데",0,3000,3000,0,3000,0,7005,0,0,0,0,0,1,0,0,2,751
"2018-04-21","SK","롯데",0,"이병규","롯데",0,1304,0,7300,0,0,2000,0,2000,0,0,0,4,1,2,1,751
"2018-04-22","SK","롯데",0,"이병규","롯데",0,3000,0,7005,0,1011,0,2000,0,0,0,0,3,1,0,1,751
"2018-04-24","롯데","KT",0,"이병규","롯데",1011,0,2000,0,30007101,0,2000,0,0,0,0,0,4,1,0,1,751
"2018-04-25","롯데","KT",0,"이병규","롯데",0,0,0,0,0,0,0,1011,0,0,0,0,1,1,0,0,751
"2018-04-26","롯데","KT",0,"이병규","롯데",0,0,0,0,0,0,0,7303,0,0,0,0,1,0,0,0,751
"2018-04-27","한화","롯데",0,"이병규","롯데",2000,0,0,1116,3000,0,2000,0,0,0,0,0,3,1,1,1,751
"2018-04-28","한화","롯데",0,"이병규","롯데",1118,0,6000,0,2000,0,0,1301,0,0,0,0,4,2,1,1,751
"2018-04-29","한화","롯데",0,"이병규","롯데",7400,0,3000,0,1117,0,3000,0,0,0,0,0,2,1,0,0,751
"2018-05-01","기아","롯데",0,"이병규","롯데",1117,0,0,1011,3000,0,2000,7101,0,0,0,0,4,2,0,0,751
"2018-05-02","기아","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,751
"2018-05-03","기아","롯데",0,"이병규","롯데",2000,0,2000,0,7100,0,3000,0,0,0,0,0,3,0,0,0,751
"2018-05-04","롯데","SK",0,"이병규","롯데",3000,0,7100,0,3000,0,7402,0,0,0,0,0,2,0,0,0,751
"2018-05-05","롯데","SK",0,"이병규","롯데",0,7005,0,7006,0,0,3000,0,0,0,0,0,2,0,0,0,751
"2018-05-08","롯데","LG",0,"이병규","롯데",0,7101,0,1003,0,0,0,0,0,0,0,0,2,1,0,0,751
"2018-05-09","롯데","LG",0,"이병규","롯데",0,0,0,0,0,0,0,0,7003,0,0,0,1,0,0,0,751
"2018-05-11","KT","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,7107,0,0,0,0,1,0,0,0,751
"2018-05-13","KT","롯데",0,"이병규","롯데",1011,0,7205,0,0,1019,0,0,0,0,0,0,3,2,0,0,751
"2018-05-15","롯데","NC",0,"이병규","롯데",0,0,0,2000,0,0,7214,0,1011,0,0,0,3,1,1,0,751
"2018-05-17","롯데","NC",0,"이병규","롯데",0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,751
"2018-05-18","두산","롯데",0,"이병규","롯데",0,7003,0,0,2000,0,2000,0,0,0,0,0,3,0,0,0,751
"2018-05-19","두산","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,1,751
"2018-05-20","두산","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,0,7104,0,0,0,1,0,0,0,751
"2018-05-22","롯데","삼성",0,"이병규","롯데",2000,0,0,7006,0,1011,0,7006,0,0,0,0,4,1,1,0,751
"2018-05-23","롯데","삼성",0,"이병규","롯데",7101,0,0,7101,1011,0,3100,0,3000,0,0,0,3,1,2,0,751
"2018-05-24","롯데","삼성",0,"이병규","롯데",7104,0,0,7101,0,1011,0,2000,0,0,0,0,4,1,0,0,751
"2018-05-25","롯데","넥센",0,"이병규","롯데",0,0,0,0,0,0,0,7006,0,0,0,0,1,0,0,0,751
"2018-05-26","롯데","넥센",0,"이병규","롯데",7101,0,0,1202,0,1110,0,0,0,0,0,0,3,2,0,0,751
"2018-05-27","롯데","넥센",0,"이병규","롯데",7101,0,0,7101,0,2000,0,0,7005,0,0,0,4,0,0,0,751
"2018-05-29","LG","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,0,1019,0,0,0,1,1,0,0,751
"2018-05-30","LG","롯데",0,"이병규","롯데",2000,0,0,7205,0,1012,0,3000,0,0,0,0,3,1,1,1,751
"2018-05-31","LG","롯데",0,"이병규","롯데",1011,3000,0,7402,0,1117,0,7006,0,0,0,0,4,2,3,1,751
"2018-06-01","한화","롯데",0,"이병규","롯데",7003,0,7005,7006,0,0,7101,0,7006,0,0,0,5,0,0,0,751
"2018-06-02","한화","롯데",0,"이병규","롯데",7101,0,7100,0,7206,0,0,2000,0,0,0,0,4,0,0,0,751
"2018-06-03","한화","롯데",0,"이병규","롯데",0,0,0,0,0,1012,0,0,0,0,0,0,1,1,0,0,751
"2018-06-05","롯데","NC",0,"이병규","롯데",0,2000,0,1018,0,1011,1018,0,0,0,0,0,4,3,2,1,751
"2018-06-06","롯데","NC",0,"이병규","롯데",1017,0,7101,0,3000,3000,0,3000,0,0,0,0,2,1,1,2,751
"2018-06-07","롯데","NC",0,"이병규","롯데",0,0,0,0,0,3000,0,0,0,0,0,0,0,0,1,0,751
"2018-06-08","기아","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,1011,0,0,0,0,1,1,0,0,751
"2018-06-09","기아","롯데",0,"이병규","롯데",0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,751
"2018-06-12","삼성","롯데",0,"이병규","롯데",0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0,751
"2018-06-13","삼성","롯데",0,"이병규","롯데",1304,0,1117,7101,0,3000,0,0,2000,0,0,0,4,2,4,2,751
"2018-06-14","삼성","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,751
"2018-06-15","롯데","SK",0,"이병규","롯데",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751
"2018-06-16","롯데","SK",0,"이병규","롯데",0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,751
"2018-06-17","롯데","SK",0,"이병규","롯데",1301,7107,0,7107,0,7006,0,1017,0,0,0,0,5,2,2,1,751
"2018-06-19","롯데","KT",0,"이병규","롯데",2000,0,7101,0,7004,0,7102,0,0,0,0,0,4,0,0,0,751
"2018-06-20","롯데","KT",0,"이병규","롯데",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,751
"2018-06-21","롯데","KT",0,"이병규","롯데",0,0,0,0,0,1304,0,7101,0,1110,0,7006,4,2,3,2,751
"2018-06-22","롯데","LG",0,"이병규","롯데",2000,0,2000,0,2000,0,0,2000,0,0,0,0,4,0,0,0,751
"2018-06-23","롯데","LG",0,"이병규","롯데",3000,0,7006,2000,0,7402,0,7006,2000,0,0,0,5,0,0,0,751
"2018-06-24","롯데","LG",0,"이병규","롯데",0,0,0,0,0,0,0,0,0,0,7006,0,1,0,0,0,751
"2018-06-26","넥센","롯데",0,"이병규","롯데",0,1019,0,7004,0,0,7101,0,7005,0,0,0,4,1,0,0,751
"2018-06-27","넥센","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,0,2000,0,7101,0,2,0,0,0,751
"2018-06-28","넥센","롯데",0,"이병규","롯데",0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,751
"2018-06-29","롯데","한화",0,"이병규","롯데",0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,751
"2018-06-30","롯데","한화",0,"이병규","롯데",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,751
"2018-07-04","두산","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,751
"2018-07-05","두산","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,2000,7100,0,0,0,2,0,0,0,751
"2018-07-07","KT","롯데",0,"이병규","롯데",0,7007,0,2000,2000,0,7100,0,0,0,0,0,4,0,0,0,751
"2018-08-04","삼성","롯데",0,"이병규","롯데",7100,0,0,3000,0,0,0,0,0,0,0,0,1,0,0,0,751
"2018-08-05","삼성","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,751
"2018-08-07","LG","롯데",0,"이병규","롯데",0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0,751
"2018-08-09","롯데","기아",0,"이병규","롯데",0,3000,2000,0,3100,0,0,0,0,0,0,0,1,0,0,1,751
"2018-08-11","롯데","두산",0,"이병규","롯데",0,0,0,0,0,0,0,7003,0,0,0,0,1,0,0,0,751
"2018-09-04","롯데","한화",0,"이병규","롯데",0,0,0,0,0,0,1017,0,0,0,0,0,1,1,0,0,751
"2018-09-05","롯데","한화",0,"이병규","롯데",3000,0,3000,0,1116,0,0,0,0,0,0,0,1,1,0,1,751
"2018-09-06","SK","롯데",0,"이병규","롯데",7400,0,0,1011,3000,0,0,0,0,0,0,0,2,1,0,0,751
"2018-09-07","SK","롯데",0,"이병규","롯데",7005,0,7005,0,0,2000,0,7101,0,0,0,0,4,0,0,0,751
"2018-09-08","롯데","NC",0,"이병규","롯데",2000,0,0,1303,7303,0,0,3000,0,0,0,0,3,1,1,1,751
"2018-09-09","롯데","NC",0,"이병규","롯데",2000,0,1301,0,7100,0,2000,0,1011,0,0,0,5,2,1,1,751
"2018-09-11","두산","롯데",0,"이병규","롯데",0,1003,0,7100,0,3000,0,0,0,0,0,0,2,1,0,0,751
"2018-09-12","두산","롯데",0,"이병규","롯데",0,0,0,0,0,0,7101,0,0,0,0,0,1,0,0,0,751
"2018-09-14","기아","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,751
"2018-09-16","넥센","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,751
"2018-09-19","롯데","LG",0,"이병규","롯데",0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,751
"2018-09-22","롯데","삼성",0,"이병규","롯데",0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,751
"2018-09-23","롯데","삼성",0,"이병규","롯데",0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,751
"2018-09-25","NC","롯데",0,"이병규","롯데",0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,751
"2018-09-26","NC","롯데",0,"이병규","롯데",0,0,0,0,0,0,0,7402,0,0,0,0,1,0,0,0,751
"2018-09-27","롯데","넥센",0,"이병규","롯데",0,0,0,0,0,5004,0,0,0,0,0,0,0,0,1,0,751
"2018-09-28","롯데","넥센",0,"이병규","롯데",7300,0,2000,0,0,2000,0,0,0,0,0,0,3,0,0,0,751
"2018-09-29","롯데","KT",0,"이병규","롯데",0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,751
"2018-09-30","롯데","KT",0,"이병규","롯데",0,0,0,0,0,1011,0,0,0,0,0,0,1,1,1,0,751
"2018-10-02","롯데","SK",0,"이병규","롯데",0,2000,0,3100,0,0,0,0,0,0,0,0,1,0,0,0,751
